Time ,cpuUsage ,cost ,memUsed ,requestThroughput ,busyThreads ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 13:24:19 UTC 2014,63.2924,0.12,62.0322,0.7,0,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:24:30 UTC 2014,51.3875,0.12,60.9529,0.7,0,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:24:41 UTC 2014,64.3713,0.12,62.0141,0.8333,0,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:24:53 UTC 2014,60.259,0.12,62.861,0.8333,0,1,,
Thu Feb 20 13:24:58 UTC 2014,60.259,0.12,62.861,0.8333,0,1,,
Thu Feb 20 13:25:04 UTC 2014,47.5806,0.12,64.413,0.8333,0,1,,
Thu Feb 20 13:25:09 UTC 2014,47.5806,0.12,64.413,0.8333,0,1,,
Thu Feb 20 13:25:14 UTC 2014,47.5806,0.12,64.413,0.8333,0,1,,
Thu Feb 20 13:25:20 UTC 2014,34.7237,0.12,65.2726,0.6333,0,1,,
Thu Feb 20 13:25:26 UTC 2014,34.7237,0.12,65.2726,0.6333,0,1,,
Thu Feb 20 13:25:31 UTC 2014,38.2564,0.12,65.3962,0.6333,0,1,,
Thu Feb 20 13:25:37 UTC 2014,39.3476,0.12,65.4906,0.7,0,1,,
Thu Feb 20 13:25:42 UTC 2014,39.3476,0.12,65.4906,0.7,0,1,,
Thu Feb 20 13:25:47 UTC 2014,39.3476,0.12,65.4906,0.7,0,1,,
Thu Feb 20 13:25:54 UTC 2014,40.0404,0.12,65.3642,0.7,0,1,,
Thu Feb 20 13:25:59 UTC 2014,40.0404,0.12,65.3642,0.7,0,1,,
Thu Feb 20 13:26:05 UTC 2014,35.6636,0.12,66.2047,0.7,0,1,,
Thu Feb 20 13:26:10 UTC 2014,36.4562,0.12,66.2342,0.7,0,1,,
Thu Feb 20 13:26:16 UTC 2014,36.4562,0.12,66.2342,0.7,0,1,,
Thu Feb 20 13:26:21 UTC 2014,36.4562,0.12,66.2342,0.7,0,1,,
Thu Feb 20 13:26:27 UTC 2014,36.4562,0.12,66.2342,0.7,0,1,,
Thu Feb 20 13:26:32 UTC 2014,46.875,0.12,62.8125,0.7,0,1,,
Thu Feb 20 13:26:37 UTC 2014,29.3634,0.12,63.382,0.9,0,1,,
Thu Feb 20 13:26:43 UTC 2014,29.3634,0.12,63.382,0.9,0,1,,
Thu Feb 20 13:26:48 UTC 2014,29.3634,0.12,63.382,0.9,0,1,,
Thu Feb 20 13:26:53 UTC 2014,46.9681,0.12,63.001,0.9,0,1,,
Thu Feb 20 13:26:59 UTC 2014,46.9681,0.12,63.001,0.9,0,1,,
Thu Feb 20 13:27:04 UTC 2014,38.191,0.12,62.8914,0.9,0,1,,
Thu Feb 20 13:27:09 UTC 2014,38.191,0.12,62.8914,0.9,0,1,,
Thu Feb 20 13:27:15 UTC 2014,38.191,0.12,62.8914,0.9,0,1,,
Thu Feb 20 13:27:21 UTC 2014,48.3384,0.12,63.5688,0.8,0,1,,
Thu Feb 20 13:27:26 UTC 2014,48.3384,0.12,63.5688,0.8,0,1,,
Thu Feb 20 13:27:31 UTC 2014,48.3384,0.12,63.5688,0.8,0,1,,
Thu Feb 20 13:27:37 UTC 2014,50.9548,0.12,63.0141,0.8,0,1,,
Thu Feb 20 13:27:42 UTC 2014,50.9548,0.12,63.0141,0.8,0,1,,
Thu Feb 20 13:27:47 UTC 2014,48.7854,0.12,61.3249,0.9333,0,1,,
Thu Feb 20 13:27:54 UTC 2014,52.3618,0.12,61.8577,0.9333,0,1,,
Thu Feb 20 13:27:59 UTC 2014,52.3618,0.12,61.8577,0.9333,0,1,,
Thu Feb 20 13:28:04 UTC 2014,58.0678,0.12,62.8337,0.9333,0,1,,
Thu Feb 20 13:28:10 UTC 2014,58.0678,0.12,62.8337,0.9333,0,1,,
Thu Feb 20 13:28:15 UTC 2014,58.0222,0.12,61.8433,0.8,0,1,,
Thu Feb 20 13:28:20 UTC 2014,58.0222,0.12,61.8433,0.8,0,1,,
Thu Feb 20 13:28:26 UTC 2014,58.0222,0.12,61.8433,0.8,0,1,,
Thu Feb 20 13:28:31 UTC 2014,58.0222,0.12,61.8433,0.8,0,1,,
Thu Feb 20 13:28:37 UTC 2014,52.8942,0.12,64.3822,0.7333,0,1,,
Thu Feb 20 13:28:42 UTC 2014,52.8942,0.12,64.3822,0.7333,0,1,,
Thu Feb 20 13:28:48 UTC 2014,54.4814,0.12,64.767,0.7333,0,1,,
Thu Feb 20 13:28:53 UTC 2014,54.4814,0.12,64.767,0.7333,0,1,,
Thu Feb 20 13:28:58 UTC 2014,54.4814,0.12,64.767,0.7333,0,1,,
Thu Feb 20 13:29:04 UTC 2014,54.4814,0.12,64.767,0.7333,0,1,,
Thu Feb 20 13:29:10 UTC 2014,52.8571,0.12,64.1862,0.7333,0,1,,
Thu Feb 20 13:29:15 UTC 2014,49.9489,0.12,65.6442,0.7333,0,1,,
Thu Feb 20 13:29:21 UTC 2014,49.9489,0.12,65.6442,0.7333,0,1,,
Thu Feb 20 13:29:26 UTC 2014,49.9489,0.12,65.6442,0.7333,0,1,,
Thu Feb 20 13:29:31 UTC 2014,49.9489,0.12,65.6442,0.7333,0,1,,
Thu Feb 20 13:29:37 UTC 2014,39.1084,0.12,65.5257,0.7333,0,1,,
Thu Feb 20 13:29:42 UTC 2014,45.7746,0.12,63.3083,0.7667,0,1,,
Thu Feb 20 13:29:48 UTC 2014,45.7746,0.12,63.3083,0.7667,0,1,,
Thu Feb 20 13:29:53 UTC 2014,52.4,0.12,62.2713,0.7667,0,1,,
Thu Feb 20 13:29:58 UTC 2014,52.4,0.12,62.2713,0.7667,0,1,,
Thu Feb 20 13:30:04 UTC 2014,52.4,0.12,62.2713,0.7667,0,1,,
Thu Feb 20 13:30:09 UTC 2014,53.5787,0.12,63.3459,0.7667,0,1,,
Thu Feb 20 13:30:15 UTC 2014,48.6056,0.12,63.5532,0.8333,0,1,,
Thu Feb 20 13:30:20 UTC 2014,48.6056,0.12,63.5532,0.8333,0,1,,
Thu Feb 20 13:30:25 UTC 2014,48.6056,0.12,63.5532,0.8333,0,1,,
Thu Feb 20 13:30:31 UTC 2014,48.6056,0.12,63.5532,0.8333,0,1,,
Thu Feb 20 13:30:37 UTC 2014,47.3473,0.12,64.4393,0.8333,0,1,,
Thu Feb 20 13:30:42 UTC 2014,45.4642,0.12,65.715,0.7,0,1,,
Thu Feb 20 13:30:47 UTC 2014,45.4642,0.12,65.715,0.7,0,1,,
Thu Feb 20 13:30:53 UTC 2014,49.1753,0.12,63.8883,0.7,0,1,,
Thu Feb 20 13:30:58 UTC 2014,49.1753,0.12,63.8883,0.7,0,1,,
Thu Feb 20 13:31:04 UTC 2014,48.4789,0.12,65.7501,0.7,0,1,,
Thu Feb 20 13:31:09 UTC 2014,44.7896,0.12,66.0154,0.7333,0,1,,
Thu Feb 20 13:31:15 UTC 2014,44.7896,0.12,66.0154,0.7333,0,1,,
Thu Feb 20 13:31:20 UTC 2014,44.7896,0.12,66.0154,0.7333,0,1,,
Thu Feb 20 13:31:25 UTC 2014,44.7896,0.12,66.0154,0.7333,0,1,,
Thu Feb 20 13:31:31 UTC 2014,40.3789,0.12,66.0975,0.7333,0,1,,
Thu Feb 20 13:31:36 UTC 2014,40.3789,0.12,66.0975,0.7333,0,1,,
Thu Feb 20 13:31:42 UTC 2014,45.0617,0.12,64.2753,0.8,0,1,,
Thu Feb 20 13:31:47 UTC 2014,50.6173,0.12,64.2309,0.8,0,1,,
Thu Feb 20 13:31:53 UTC 2014,50.6173,0.12,64.2309,0.8,0,1,,
Thu Feb 20 13:31:58 UTC 2014,50.6173,0.12,64.2309,0.8,0,1,,
Thu Feb 20 13:32:04 UTC 2014,46.7807,0.12,64.1252,0.8,0,1,,
Thu Feb 20 13:32:09 UTC 2014,46.7807,0.12,64.1252,0.8,0,1,,
Thu Feb 20 13:32:14 UTC 2014,50.6917,0.12,63.6384,0.7333,0,1,,
Thu Feb 20 13:32:20 UTC 2014,50.6917,0.12,63.6384,0.7333,0,1,,
Thu Feb 20 13:32:26 UTC 2014,50.6917,0.12,63.6384,0.7333,0,1,,
Thu Feb 20 13:32:31 UTC 2014,50.6917,0.12,63.6384,0.7333,0,1,,
Thu Feb 20 13:32:36 UTC 2014,50.2513,0.12,64.5641,0.7333,0,1,,
Thu Feb 20 13:32:42 UTC 2014,50.2513,0.12,64.5641,0.7333,0,1,,
Thu Feb 20 13:32:47 UTC 2014,51.0682,0.12,63.4276,0.8667,0,1,,
Thu Feb 20 13:32:53 UTC 2014,54.0241,0.12,63.6854,0.8667,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:33:04 UTC 2014,50.6708,0.12,64.5822,0.8667,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:33:16 UTC 2014,39.556,0.12,65.1306,0.8333,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:33:27 UTC 2014,39.556,0.12,65.1306,0.8333,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:33:38 UTC 2014,32.5832,0.12,64.0351,0.7667,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:33:50 UTC 2014,30.3835,0.12,64.5354,0.7667,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:34:01 UTC 2014,30.3835,0.12,64.5354,0.7667,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:34:13 UTC 2014,46.0825,0.12,63.4432,0.8,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:34:25 UTC 2014,46.0825,0.12,62.2211,0.8,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:34:37 UTC 2014,55.9671,0.12,62.2211,0.8,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:34:48 UTC 2014,50.8964,0.12,63.8875,0.8667,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:34:59 UTC 2014,50.1008,0.12,63.5419,0.8667,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:35:11 UTC 2014,50.1008,0.12,62.2032,0.8,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:35:22 UTC 2014,55.2469,0.12,62.2032,0.8,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:35:34 UTC 2014,45.082,0.12,64.0995,0.8,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:35:45 UTC 2014,45.977,0.12,64.7832,0.7,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:35:57 UTC 2014,49.0664,0.12,64.7832,0.7,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:36:08 UTC 2014,51.8191,0.12,64.365,0.7,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:36:19 UTC 2014,45.7879,0.12,63.8423,0.8333,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:36:31 UTC 2014,36.5709,0.12,65.5738,0.6333,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:36:42 UTC 2014,33.0806,0.12,66.8253,0.6333,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:36:54 UTC 2014,43.8596,0.12,64.8479,0.6333,0,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:37:05 UTC 2014,40.6709,0.12,65.1946,0.6333,0,1,,
Thu Feb 20 13:37:13 UTC 2014,43.5,0.12,64.6824,0.7667,0,1,,
Thu Feb 20 13:37:19 UTC 2014,43.5,0.12,64.6824,0.7667,0,1,,
Thu Feb 20 13:37:25 UTC 2014,43.5,0.12,64.6824,0.7667,0,1,,
Thu Feb 20 13:37:30 UTC 2014,53.3804,0.12,62.5274,0.7667,0,1,,
Thu Feb 20 13:37:36 UTC 2014,53.3804,0.12,62.5274,0.7667,0,1,,
Thu Feb 20 13:37:41 UTC 2014,51.6418,0.12,63.8731,0.8667,0,1,,
Thu Feb 20 13:37:46 UTC 2014,48.0122,0.12,64.2488,0.8667,0,1,,
Thu Feb 20 13:37:52 UTC 2014,48.0122,0.12,64.2488,0.8667,0,1,,
Thu Feb 20 13:37:58 UTC 2014,48.0122,0.12,64.2488,0.8667,0,1,,
Thu Feb 20 13:38:03 UTC 2014,42.7992,0.12,65.5572,0.8667,0,1,,
Thu Feb 20 13:38:08 UTC 2014,42.7992,0.12,65.5572,0.8667,0,1,,
Thu Feb 20 13:38:14 UTC 2014,30.3725,0.12,66.1244,0.7,0,1,,
Thu Feb 20 13:38:19 UTC 2014,30.3725,0.12,66.1244,0.7,0,1,,
Thu Feb 20 13:38:25 UTC 2014,30.3725,0.12,66.1244,0.7,0,1,,
Thu Feb 20 13:38:30 UTC 2014,30.8521,0.12,64.5919,0.7,0,1,,
Thu Feb 20 13:38:35 UTC 2014,30.8521,0.12,64.5919,0.7,0,1,,
Thu Feb 20 13:38:41 UTC 2014,30.8521,0.12,64.5919,0.7,0,1,,
Thu Feb 20 13:38:47 UTC 2014,31.2805,0.12,65.8427,0.6667,0,1,,
Thu Feb 20 13:38:52 UTC 2014,37.2781,0.12,64.4524,0.6667,0,1,,
Thu Feb 20 13:38:57 UTC 2014,37.2781,0.12,64.4524,0.6667,0,1,,
Thu Feb 20 13:39:03 UTC 2014,43.0664,0.12,62.6317,0.6667,0,1,,
Thu Feb 20 13:39:08 UTC 2014,43.0664,0.12,62.6317,0.6667,0,1,,
Thu Feb 20 13:39:14 UTC 2014,43.0664,0.12,62.6317,0.6667,0,1,,
Thu Feb 20 13:39:19 UTC 2014,45.1302,0.12,61.7694,0.9,0,1,AppServer_scaleOut,AppServer
Thu Feb 20 13:39:30 UTC 2014,44.1907,0.12,62.3654,0.9,0,1,AppServer_scaleOut,AppServer
Thu Feb 20 13:39:42 UTC 2014,34.4965,0.12,62.4109,0.9667,0,1,AppServer_scaleOut,AppServer
Thu Feb 20 13:39:54 UTC 2014,42.0039,0.12,62.4109,0.9667,0,1,AppServer_scaleOut,AppServer
Thu Feb 20 13:40:05 UTC 2014,34.0909,0.12,64.0809,0.9667,0,1,,
Thu Feb 20 13:40:14 UTC 2014,34.0909,0.24,64.0809,0.9667,0,2,,
Thu Feb 20 13:40:19 UTC 2014,44.9041,0.24,64.8148,0.7333,0,2,,
Thu Feb 20 13:40:24 UTC 2014,44.9041,0.24,64.8148,0.7333,0,2,,
Thu Feb 20 13:40:29 UTC 2014,46.9161,0.24,65.4268,0.7333,0,2,,
Thu Feb 20 13:40:35 UTC 2014,46.9161,0.24,65.4268,0.7333,0,2,,
Thu Feb 20 13:40:40 UTC 2014,53.0964,0.24,63.8793,0.7667,0,2,,
Thu Feb 20 13:40:46 UTC 2014,52.0408,0.24,64.8212,0.7667,0,2,,
Thu Feb 20 13:40:51 UTC 2014,52.0408,0.24,64.8212,0.7667,0,2,,
Thu Feb 20 13:40:57 UTC 2014,52.0408,0.24,64.8212,0.7667,0,2,,
Thu Feb 20 13:41:02 UTC 2014,51.0638,0.24,64.3535,0.7667,0,2,,
Thu Feb 20 13:41:08 UTC 2014,44.0931,0.24,58.4594,2166.0147,0,2,,
Thu Feb 20 13:41:13 UTC 2014,44.0931,0.24,58.4594,2166.0147,0,2,,
Thu Feb 20 13:41:18 UTC 2014,78.4895,0.24,48.711,0.9032,0,2,,
Thu Feb 20 13:41:24 UTC 2014,78.4895,0.24,48.711,0.9032,0,2,,
Thu Feb 20 13:41:29 UTC 2014,32.6197,0.24,50.4199,0.9032,0,2,,
Thu Feb 20 13:41:34 UTC 2014,32.6197,0.24,50.4199,0.9032,0,2,,
Thu Feb 20 13:41:40 UTC 2014,28.607,0.24,51.3843,0.7667,0,2,AppServer_scaleOut,AppServer
Thu Feb 20 13:41:51 UTC 2014,59.5543,0.24,51.4558,0.7667,0,2,AppServer_scaleOut,AppServer
Thu Feb 20 13:42:03 UTC 2014,59.5543,0.24,51.4558,0.7667,0,2,AppServer_scaleOut,AppServer
Thu Feb 20 13:42:15 UTC 2014,29.8859,0.24,47.7494,0.8667,0,2,AppServer_scaleOut,AppServer
Thu Feb 20 13:42:26 UTC 2014,40.2395,0.36,48.2413,1.7333,0,3,,
Thu Feb 20 13:42:31 UTC 2014,40.2395,0.36,48.2413,1.7333,0,3,,
Thu Feb 20 13:42:37 UTC 2014,33.431,0.36,46.9363,1.9,0,3,,
Thu Feb 20 13:42:42 UTC 2014,33.431,0.36,46.9363,1.9,0,3,,
Thu Feb 20 13:42:48 UTC 2014,33.8906,0.36,46.2652,1.9,0,3,,
Thu Feb 20 13:42:53 UTC 2014,33.8906,0.36,46.2652,1.9,0,3,,
Thu Feb 20 13:42:58 UTC 2014,34.5969,0.36,46.4256,1.6,0,3,,
Thu Feb 20 13:43:04 UTC 2014,34.5969,0.36,46.4256,1.6,0,3,,
Thu Feb 20 13:43:09 UTC 2014,38.0507,0.36,45.9932,1.6,0,3,,
Thu Feb 20 13:43:15 UTC 2014,38.0507,0.36,45.9932,1.6,0,3,,
Thu Feb 20 13:43:20 UTC 2014,39.8739,0.36,43.2835,1.4,0,3,,
Thu Feb 20 13:43:25 UTC 2014,63.0033,0.36,43.2395,1.4,0,3,,
Thu Feb 20 13:43:31 UTC 2014,63.0033,0.36,43.2395,1.4,0,3,,
Thu Feb 20 13:43:36 UTC 2014,56.7099,0.36,42.5645,1.4333,0,3,,
Thu Feb 20 13:43:42 UTC 2014,56.7099,0.36,42.5645,1.4333,0,3,,
Thu Feb 20 13:43:47 UTC 2014,56.7099,0.36,42.5645,1.4333,0,3,,
Thu Feb 20 13:43:53 UTC 2014,47.8615,0.36,42.3211,1.4333,0,3,,
Thu Feb 20 13:43:59 UTC 2014,59.3579,0.36,42.8541,1.4,0,3,,
Thu Feb 20 13:44:04 UTC 2014,76.3704,0.36,47.3861,1.4,0,3,,
Thu Feb 20 13:44:09 UTC 2014,76.3704,0.36,47.3861,1.4,0,3,,
Thu Feb 20 13:44:15 UTC 2014,74.9938,0.36,39.656,1.3333,0,3,,
Thu Feb 20 13:44:20 UTC 2014,77.7374,0.36,40.6695,1.3333,0,3,,
Thu Feb 20 13:44:26 UTC 2014,70.9523,0.36,41.9504,1.3,0,3,,
Thu Feb 20 13:44:31 UTC 2014,70.9523,0.36,41.9504,1.3,0,3,,
Thu Feb 20 13:44:36 UTC 2014,46.4579,0.36,42.9122,1.5,0,3,,
Thu Feb 20 13:44:42 UTC 2014,46.4579,0.36,42.9122,1.5,0,3,,
Thu Feb 20 13:44:47 UTC 2014,39.414,0.36,42.6476,1.5,0,3,,
Thu Feb 20 13:44:53 UTC 2014,39.414,0.36,42.6476,1.5,0,3,,
Thu Feb 20 13:44:58 UTC 2014,39.414,0.36,42.6476,1.5,0,3,,
Thu Feb 20 13:45:04 UTC 2014,61.6335,0.36,41.6453,1.8484,0,3,,
Thu Feb 20 13:45:09 UTC 2014,61.6335,0.36,41.6453,1.8484,0,3,,
Thu Feb 20 13:45:14 UTC 2014,61.6335,0.36,41.6453,1.8484,0,3,,
Thu Feb 20 13:45:20 UTC 2014,63.1045,0.36,40.3427,1.9817,0,3,,
Thu Feb 20 13:45:25 UTC 2014,63.1045,0.36,40.3427,1.9817,0,3,,
Thu Feb 20 13:45:30 UTC 2014,53.679,0.36,39.2009,2.028,0,3,,
Thu Feb 20 13:45:36 UTC 2014,52.3166,0.36,38.497,1.9462,0,3,,
Thu Feb 20 13:45:41 UTC 2014,52.3166,0.36,38.497,1.9462,0,3,,
Thu Feb 20 13:45:47 UTC 2014,52.6458,0.36,38.6966,1.9462,0,3,,
Thu Feb 20 13:45:52 UTC 2014,49.389,0.36,36.4925,1.9462,0,3,,
Thu Feb 20 13:45:58 UTC 2014,70.8594,0.36,36.6978,1.9667,0,3,,
Thu Feb 20 13:46:04 UTC 2014,70.8594,0.36,36.6978,1.9667,0,3,,
Thu Feb 20 13:46:09 UTC 2014,68.956,0.36,35.8487,1.9667,0,3,,
Thu Feb 20 13:46:15 UTC 2014,68.956,0.36,35.8487,1.9667,0,3,,
Thu Feb 20 13:46:20 UTC 2014,65.4067,0.36,33.9618,2.2,0,3,,
Thu Feb 20 13:46:25 UTC 2014,59.549,0.36,32.7298,2.1151,0,3,,
Thu Feb 20 13:46:31 UTC 2014,59.549,0.36,32.7298,2.1151,0,3,,
Thu Feb 20 13:46:36 UTC 2014,65.8416,0.36,32.37,1.8817,0,3,,
Thu Feb 20 13:46:41 UTC 2014,65.8416,0.36,32.37,1.8817,0,3,,
Thu Feb 20 13:46:47 UTC 2014,63.3593,0.36,32.0952,1.8817,0,3,,
Thu Feb 20 13:46:52 UTC 2014,61.9596,0.36,31.8179,1.8817,0,3,,
Thu Feb 20 13:46:58 UTC 2014,61.9596,0.36,31.8179,1.8817,0,3,,
Thu Feb 20 13:47:03 UTC 2014,57.6149,0.36,31.6495,2,0,3,,
Thu Feb 20 13:47:09 UTC 2014,57.6149,0.36,31.6495,2,0,3,,
Thu Feb 20 13:47:15 UTC 2014,54.5224,0.36,31.3085,1.9,0,3,,
Thu Feb 20 13:47:20 UTC 2014,54.5224,0.36,31.3085,1.9,0,3,,
Thu Feb 20 13:47:25 UTC 2014,64.3132,0.36,31.5056,1.9,0,3,,
Thu Feb 20 13:47:31 UTC 2014,65.2962,0.36,30.802,1.9,0,3,,
Thu Feb 20 13:47:36 UTC 2014,61.4254,0.36,30.6001,1.7667,0,3,,
Thu Feb 20 13:47:42 UTC 2014,61.4254,0.36,30.6001,1.7667,0,3,,
Thu Feb 20 13:47:47 UTC 2014,59.6497,0.36,30.9884,1.7667,0,3,,
Thu Feb 20 13:47:53 UTC 2014,59.6497,0.36,30.9884,1.7667,0,3,,
Thu Feb 20 13:47:58 UTC 2014,59.6497,0.36,30.9884,1.7667,0,3,,
Thu Feb 20 13:48:04 UTC 2014,63.9158,0.36,31.2443,1.8,0,3,,
Thu Feb 20 13:48:09 UTC 2014,63.9158,0.36,31.2443,1.7333,0,3,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:48:21 UTC 2014,60.4106,0.36,29.347,1.7333,0,3,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:48:33 UTC 2014,63.8304,0.36,29.5309,1.957,0,3,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:48:44 UTC 2014,62.2303,0.36,28.9951,1.957,0,3,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:48:55 UTC 2014,62.6568,0.36,28.8361,1.957,0,3,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:49:07 UTC 2014,66.6192,0.36,29.1456,1.957,0,3,,
Thu Feb 20 13:49:12 UTC 2014,67.1302,0.36,29.456,1.8333,0,3,,
Thu Feb 20 13:49:18 UTC 2014,67.1302,0.36,29.456,1.8333,0,3,,
Thu Feb 20 13:49:23 UTC 2014,67.2715,0.36,29.4077,1.8333,0,3,,
Thu Feb 20 13:49:29 UTC 2014,63.4305,0.36,29.9066,1.8333,0,3,,
Thu Feb 20 13:49:34 UTC 2014,63.4305,0.36,29.9066,1.8333,0,3,,
Thu Feb 20 13:49:39 UTC 2014,61.821,0.36,30.3293,1.7292,0,3,,
Thu Feb 20 13:49:45 UTC 2014,62.8703,0.36,30.4865,1.7292,0,3,,
Thu Feb 20 13:49:50 UTC 2014,62.8703,0.36,30.4865,1.7292,0,3,,
Thu Feb 20 13:49:56 UTC 2014,58.4461,0.36,30.1935,1.7292,0,3,,
Thu Feb 20 13:50:02 UTC 2014,58.4461,0.36,30.1935,1.7292,0,3,,
