Time ,memUsage ,cpuUsage ,cost ,requestThroughput ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 13:23:55 UTC 2014,9.9741,33.5976,0.24,0.5667,2,,
Thu Feb 20 13:24:01 UTC 2014,9.9741,33.5976,0.24,-1,2,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:24:11 UTC 2014,9.9681,33.5976,0.24,0.7,2,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:24:19 UTC 2014,9.9681,31.7463,0.24,0.7,2,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:24:29 UTC 2014,9.9681,25.7437,0.24,0.7,2,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:24:40 UTC 2014,9.9741,32.2856,0.24,0.8333,2,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:24:50 UTC 2014,9.9741,30.1295,0.24,0.8333,2,,
Thu Feb 20 13:24:56 UTC 2014,9.9741,30.1295,0.24,0.8333,2,,
Thu Feb 20 13:25:01 UTC 2014,9.9741,23.7903,0.24,0.8333,2,,
Thu Feb 20 13:25:07 UTC 2014,9.9681,23.7903,0.24,0.8333,2,,
Thu Feb 20 13:25:12 UTC 2014,9.9681,23.7903,0.24,0.8333,2,,
Thu Feb 20 13:25:18 UTC 2014,9.9681,17.3618,0.24,0.6333,2,,
Thu Feb 20 13:25:23 UTC 2014,9.9681,17.3618,0.24,0.6333,2,,
Thu Feb 20 13:25:29 UTC 2014,9.9681,19.2282,0.24,0.6333,2,,
Thu Feb 20 13:25:35 UTC 2014,9.9681,19.2282,0.24,0.6333,2,,
Thu Feb 20 13:25:40 UTC 2014,9.9741,19.7738,0.24,0.7,2,,
Thu Feb 20 13:25:46 UTC 2014,9.9741,19.7738,0.24,0.7,2,,
Thu Feb 20 13:25:51 UTC 2014,9.9741,20.0703,0.24,0.7,2,,
Thu Feb 20 13:25:56 UTC 2014,9.9741,20.0703,0.24,0.7,2,,
Thu Feb 20 13:26:02 UTC 2014,9.9741,20.0703,0.24,0.7,2,,
Thu Feb 20 13:26:07 UTC 2014,9.9681,17.8318,0.24,0.7,2,,
Thu Feb 20 13:26:13 UTC 2014,9.9681,18.2281,0.24,0.7,2,,
Thu Feb 20 13:26:19 UTC 2014,9.9681,18.2281,0.24,0.7,2,,
Thu Feb 20 13:26:25 UTC 2014,9.9681,18.2281,0.24,0.7,2,,
Thu Feb 20 13:26:30 UTC 2014,9.9681,18.2281,0.24,0.7,2,,
Thu Feb 20 13:26:35 UTC 2014,9.9681,23.4375,0.24,0.7,2,,
Thu Feb 20 13:26:41 UTC 2014,9.9741,14.7817,0.24,0.9,2,,
Thu Feb 20 13:26:46 UTC 2014,9.9741,14.7817,0.24,0.9,2,,
Thu Feb 20 13:26:51 UTC 2014,9.9741,14.7817,0.24,0.9,2,,
Thu Feb 20 13:26:57 UTC 2014,9.9741,23.5841,0.24,0.9,2,,
Thu Feb 20 13:27:02 UTC 2014,9.9741,19.1955,0.24,0.9,2,,
Thu Feb 20 13:27:08 UTC 2014,9.9741,19.1955,0.24,0.9,2,,
Thu Feb 20 13:27:13 UTC 2014,9.9741,19.1955,0.24,0.9,2,,
Thu Feb 20 13:27:18 UTC 2014,9.9741,24.2692,0.24,0.8,2,,
Thu Feb 20 13:27:24 UTC 2014,9.9741,24.2692,0.24,0.8,2,,
Thu Feb 20 13:27:29 UTC 2014,9.9681,24.1692,0.24,0.8,2,,
Thu Feb 20 13:27:35 UTC 2014,9.9741,25.5775,0.24,0.8,2,,
Thu Feb 20 13:27:40 UTC 2014,9.9741,25.5775,0.24,0.8,2,,
Thu Feb 20 13:27:46 UTC 2014,9.9741,24.4928,0.24,0.9333,2,,
Thu Feb 20 13:27:51 UTC 2014,9.9741,24.4928,0.24,0.9333,2,,
Thu Feb 20 13:27:57 UTC 2014,9.9741,26.2309,0.24,0.9333,2,,
Thu Feb 20 13:28:02 UTC 2014,9.9741,29.0839,0.24,0.9333,2,,
Thu Feb 20 13:28:08 UTC 2014,9.9741,29.0839,0.24,0.9333,2,,
Thu Feb 20 13:28:13 UTC 2014,9.9718,29.0111,0.24,0.8,2,,
Thu Feb 20 13:28:18 UTC 2014,9.9658,29.0111,0.24,0.8,2,,
Thu Feb 20 13:28:24 UTC 2014,9.9658,29.0111,0.24,0.8,2,,
Thu Feb 20 13:28:30 UTC 2014,9.9658,29.0111,0.24,0.8,2,,
Thu Feb 20 13:28:35 UTC 2014,9.9718,26.4972,0.24,0.7333,2,,
Thu Feb 20 13:28:40 UTC 2014,9.9718,26.4972,0.24,0.7333,2,,
Thu Feb 20 13:28:46 UTC 2014,9.9718,26.4972,0.24,0.7333,2,,
Thu Feb 20 13:28:51 UTC 2014,9.9718,27.2907,0.24,0.7333,2,,
Thu Feb 20 13:28:57 UTC 2014,9.9718,27.2907,0.24,0.7333,2,,
Thu Feb 20 13:29:02 UTC 2014,9.9718,27.3408,0.24,0.7333,2,,
Thu Feb 20 13:29:07 UTC 2014,9.9718,26.4786,0.24,0.7333,2,,
Thu Feb 20 13:29:13 UTC 2014,9.9718,26.4786,0.24,0.7333,2,,
Thu Feb 20 13:29:18 UTC 2014,9.9718,25.0245,0.24,0.7333,2,,
Thu Feb 20 13:29:24 UTC 2014,9.9658,25.0746,0.24,0.7333,2,,
Thu Feb 20 13:29:30 UTC 2014,9.9658,25.0746,0.24,0.7333,2,,
Thu Feb 20 13:29:35 UTC 2014,9.9658,19.6043,0.24,0.7333,2,,
Thu Feb 20 13:29:40 UTC 2014,9.9658,19.6043,0.24,0.7333,2,,
Thu Feb 20 13:29:45 UTC 2014,9.9658,22.9374,0.24,0.7667,2,,
Thu Feb 20 13:29:51 UTC 2014,9.9658,26.2,0.24,0.7667,2,,
Thu Feb 20 13:29:56 UTC 2014,9.9658,26.2,0.24,0.7667,2,,
Thu Feb 20 13:30:02 UTC 2014,9.9658,26.2,0.24,0.7667,2,,
Thu Feb 20 13:30:07 UTC 2014,9.9658,26.8395,0.24,0.7667,2,,
Thu Feb 20 13:30:13 UTC 2014,9.9658,26.8395,0.24,0.7667,2,,
Thu Feb 20 13:30:18 UTC 2014,9.9658,24.3529,0.24,0.8333,2,,
Thu Feb 20 13:30:24 UTC 2014,9.9658,24.3028,0.24,0.8333,2,,
Thu Feb 20 13:30:29 UTC 2014,9.9658,24.3028,0.24,0.8333,2,,
Thu Feb 20 13:30:34 UTC 2014,9.9658,23.6737,0.24,0.8333,2,,
Thu Feb 20 13:30:40 UTC 2014,9.9658,23.6737,0.24,0.8333,2,,
Thu Feb 20 13:30:45 UTC 2014,9.9658,22.832,0.24,0.7,2,,
Thu Feb 20 13:30:50 UTC 2014,9.9658,22.832,0.24,0.7,2,,
Thu Feb 20 13:30:56 UTC 2014,9.9658,24.7376,0.24,0.7,2,,
Thu Feb 20 13:31:01 UTC 2014,9.9658,24.3895,0.24,0.7,2,,
Thu Feb 20 13:31:06 UTC 2014,9.9658,24.3895,0.24,0.7,2,,
Thu Feb 20 13:31:12 UTC 2014,9.9658,22.4448,0.24,0.7333,2,,
Thu Feb 20 13:31:17 UTC 2014,9.9658,22.4448,0.24,0.7333,2,,
Thu Feb 20 13:31:23 UTC 2014,9.9658,22.4448,0.24,0.7333,2,,
Thu Feb 20 13:31:28 UTC 2014,9.9658,20.2395,0.24,0.7333,2,,
Thu Feb 20 13:31:34 UTC 2014,9.9658,20.2395,0.24,0.7333,2,,
Thu Feb 20 13:31:39 UTC 2014,9.9658,22.5309,0.24,0.8,2,,
Thu Feb 20 13:31:44 UTC 2014,9.9658,22.5309,0.24,0.8,2,,
Thu Feb 20 13:31:50 UTC 2014,9.9658,25.3086,0.24,0.8,2,,
Thu Feb 20 13:31:55 UTC 2014,9.9658,25.3086,0.24,0.8,2,,
Thu Feb 20 13:32:00 UTC 2014,9.9658,25.4085,0.24,0.8,2,,
Thu Feb 20 13:32:06 UTC 2014,9.9658,23.4404,0.24,0.8,2,,
Thu Feb 20 13:32:11 UTC 2014,9.9658,23.4404,0.24,0.8,2,,
Thu Feb 20 13:32:17 UTC 2014,9.9658,25.3959,0.24,0.7333,2,,
Thu Feb 20 13:32:22 UTC 2014,9.9658,25.3959,0.24,0.7333,2,,
Thu Feb 20 13:32:28 UTC 2014,9.9658,25.4458,0.24,0.7333,2,,
Thu Feb 20 13:32:33 UTC 2014,9.9658,25.1757,0.24,0.7333,2,,
Thu Feb 20 13:32:38 UTC 2014,9.9658,25.1757,0.24,0.7333,2,,
Thu Feb 20 13:32:44 UTC 2014,9.9658,25.5841,0.24,0.8667,2,,
Thu Feb 20 13:32:49 UTC 2014,9.9658,25.5841,0.24,0.8667,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:33:00 UTC 2014,9.9658,25.4354,0.24,0.8667,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:33:10 UTC 2014,9.9658,19.8779,0.24,0.8333,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:33:21 UTC 2014,9.9658,19.8779,0.24,0.8333,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:33:31 UTC 2014,9.9658,17.2733,0.24,0.8333,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:33:42 UTC 2014,9.9658,16.3917,0.24,0.7667,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:33:52 UTC 2014,9.9658,15.3417,0.24,0.7667,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:34:02 UTC 2014,9.9658,15.3417,0.24,0.7667,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:34:13 UTC 2014,9.9718,23.0913,0.24,0.8,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:34:23 UTC 2014,9.9658,23.0412,0.24,0.8,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:34:34 UTC 2014,9.9658,27.9835,0.24,0.8,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:34:44 UTC 2014,9.9658,25.0245,0.24,0.8667,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:34:55 UTC 2014,9.9658,25.5981,0.24,0.8667,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:35:05 UTC 2014,9.9658,25.1005,0.24,0.8667,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:35:16 UTC 2014,9.9658,27.6735,0.24,0.8,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:35:26 UTC 2014,9.9658,22.541,0.24,0.8,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:35:37 UTC 2014,9.9658,22.541,0.24,0.7,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:35:47 UTC 2014,9.9718,24.6333,0.24,0.7,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:35:58 UTC 2014,9.9718,24.6332,0.24,0.7,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:36:08 UTC 2014,9.9718,26.0095,0.24,0.7,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:36:19 UTC 2014,9.9718,22.9939,0.24,0.8333,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:36:29 UTC 2014,9.9658,18.3355,0.24,0.8333,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:36:39 UTC 2014,9.9718,16.6404,0.24,0.6333,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:36:50 UTC 2014,9.9714,22.0797,0.24,0.6333,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:37:00 UTC 2014,9.9714,22.0797,0.24,0.6333,2,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:37:11 UTC 2014,9.9714,20.4854,0.24,0.6333,2,,
Thu Feb 20 13:37:16 UTC 2014,9.9714,21.9,0.24,0.7667,2,,
Thu Feb 20 13:37:22 UTC 2014,9.9714,21.9,0.24,0.7667,2,,
Thu Feb 20 13:37:27 UTC 2014,9.9714,21.75,0.24,0.7667,2,,
Thu Feb 20 13:37:33 UTC 2014,9.9714,26.6902,0.24,0.7667,2,,
Thu Feb 20 13:37:39 UTC 2014,9.971,26.0207,0.24,0.8667,2,,
Thu Feb 20 13:37:44 UTC 2014,9.971,24.2059,0.24,0.8667,2,,
Thu Feb 20 13:37:50 UTC 2014,9.971,24.2059,0.24,0.8667,2,,
Thu Feb 20 13:37:55 UTC 2014,9.971,24.1563,0.24,0.8667,2,,
Thu Feb 20 13:38:00 UTC 2014,9.971,24.1563,0.24,0.8667,2,,
Thu Feb 20 13:38:06 UTC 2014,9.971,21.5497,0.24,0.8667,2,,
Thu Feb 20 13:38:11 UTC 2014,9.971,15.1862,0.24,0.7,2,,
Thu Feb 20 13:38:17 UTC 2014,9.971,15.1862,0.24,0.7,2,,
Thu Feb 20 13:38:22 UTC 2014,9.971,15.2363,0.24,0.7,2,,
Thu Feb 20 13:38:27 UTC 2014,9.971,15.4762,0.24,0.7,2,,
Thu Feb 20 13:38:33 UTC 2014,9.971,15.5262,0.24,0.7,2,,
Thu Feb 20 13:38:38 UTC 2014,9.971,15.5262,0.24,0.7,2,,
Thu Feb 20 13:38:44 UTC 2014,9.971,15.7404,0.24,0.6667,2,,
Thu Feb 20 13:38:49 UTC 2014,9.971,15.7404,0.24,0.6667,2,,
Thu Feb 20 13:38:54 UTC 2014,9.971,18.6891,0.24,0.6667,2,,
Thu Feb 20 13:39:00 UTC 2014,9.971,21.5833,0.24,0.6667,2,,
Thu Feb 20 13:39:05 UTC 2014,9.971,21.6333,0.24,0.6667,2,,
Thu Feb 20 13:39:11 UTC 2014,9.971,21.6333,0.24,0.6667,2,,
Thu Feb 20 13:39:16 UTC 2014,9.971,22.6652,0.24,0.9,2,,
Thu Feb 20 13:39:21 UTC 2014,9.965,22.6151,0.24,0.9,2,AppServer_scaleOut,AppServer
Thu Feb 20 13:39:32 UTC 2014,9.965,22.1454,0.24,0.9,2,AppServer_scaleOut,AppServer
Thu Feb 20 13:39:42 UTC 2014,9.971,17.3483,0.24,0.9667,2,AppServer_scaleOut,AppServer
Thu Feb 20 13:39:53 UTC 2014,9.971,21.1518,0.24,0.9667,2,AppServer_scaleOut,AppServer
Thu Feb 20 13:40:03 UTC 2014,9.971,17.1953,0.24,0.9667,2,,
Thu Feb 20 13:40:14 UTC 2014,9.971,22.6021,0.36,0.7333,3,,
Thu Feb 20 13:40:19 UTC 2014,9.965,22.5521,0.36,0.7333,3,,
Thu Feb 20 13:40:25 UTC 2014,9.965,22.5521,0.36,0.7333,3,,
Thu Feb 20 13:40:30 UTC 2014,9.965,23.558,0.36,0.7333,3,,
Thu Feb 20 13:40:35 UTC 2014,9.971,23.5581,0.36,0.7333,3,,
Thu Feb 20 13:40:41 UTC 2014,9.971,26.6483,0.36,0.7667,3,,
Thu Feb 20 13:40:46 UTC 2014,9.971,26.1205,0.36,0.7667,3,,
Thu Feb 20 13:40:52 UTC 2014,9.971,26.1205,0.36,0.7667,3,,
Thu Feb 20 13:40:57 UTC 2014,9.971,26.0204,0.36,0.7667,3,,
Thu Feb 20 13:41:03 UTC 2014,9.971,25.5319,0.36,0.7667,3,,
Thu Feb 20 13:41:08 UTC 2014,10.1459,24.9437,0.36,2166.0147,3,,
Thu Feb 20 13:41:14 UTC 2014,10.1459,24.9437,0.36,2166.0147,3,,
Thu Feb 20 13:41:19 UTC 2014,10.1459,42.1419,0.36,0.9032,3,,
Thu Feb 20 13:41:25 UTC 2014,10.1459,42.1419,0.36,0.9032,3,,
Thu Feb 20 13:41:30 UTC 2014,9.9632,16.4098,0.36,0.9032,3,,
Thu Feb 20 13:41:35 UTC 2014,9.9632,16.4098,0.36,0.9032,3,,
Thu Feb 20 13:41:41 UTC 2014,9.9632,14.3536,0.36,0.7667,3,AppServer_scaleOut,AppServer
Thu Feb 20 13:41:51 UTC 2014,9.9632,29.7772,0.36,0.7667,3,AppServer_scaleOut,AppServer
Thu Feb 20 13:42:03 UTC 2014,9.9632,29.7772,0.36,0.7667,3,AppServer_scaleOut,AppServer
Thu Feb 20 13:42:13 UTC 2014,9.9632,14.9429,0.36,0.8667,3,AppServer_scaleOut,AppServer
Thu Feb 20 13:42:24 UTC 2014,9.9632,18.7364,0.48,1.7333,4,,
Thu Feb 20 13:42:32 UTC 2014,9.9632,20.1198,0.48,1.7333,4,,
Thu Feb 20 13:42:37 UTC 2014,9.9636,16.8156,0.48,1.9,4,,
Thu Feb 20 13:42:43 UTC 2014,9.9636,16.8156,0.48,1.9,4,,
Thu Feb 20 13:42:48 UTC 2014,9.9636,17.0454,0.48,1.9,4,,
Thu Feb 20 13:42:54 UTC 2014,9.9636,17.0454,0.48,1.9,4,,
Thu Feb 20 13:42:59 UTC 2014,9.9636,17.3984,0.48,1.6,4,,
Thu Feb 20 13:43:05 UTC 2014,9.9636,17.3984,0.48,1.6,4,,
Thu Feb 20 13:43:10 UTC 2014,9.9636,19.0754,0.48,1.6,4,,
Thu Feb 20 13:43:15 UTC 2014,9.9636,19.0754,0.48,1.6,4,,
Thu Feb 20 13:43:21 UTC 2014,9.9636,19.987,0.48,1.4,4,,
Thu Feb 20 13:43:26 UTC 2014,9.9576,31.6017,0.48,1.4,4,,
Thu Feb 20 13:43:31 UTC 2014,9.9576,31.6017,0.48,1.4,4,,
Thu Feb 20 13:43:37 UTC 2014,9.9697,28.5048,0.48,1.4333,4,,
Thu Feb 20 13:43:43 UTC 2014,9.9697,28.5048,0.48,1.4333,4,,
Thu Feb 20 13:43:48 UTC 2014,9.9697,28.5048,0.48,1.4333,4,,
Thu Feb 20 13:43:54 UTC 2014,9.9697,23.9308,0.48,1.4333,4,,
Thu Feb 20 13:43:59 UTC 2014,9.9697,29.679,0.48,1.4,4,,
Thu Feb 20 13:44:04 UTC 2014,9.9697,38.1852,0.48,1.4,4,,
Thu Feb 20 13:44:10 UTC 2014,9.9697,38.1852,0.48,1.4,4,,
Thu Feb 20 13:44:15 UTC 2014,9.95,37.4969,0.48,1.3333,4,,
Thu Feb 20 13:44:21 UTC 2014,9.95,38.8687,0.48,1.3333,4,,
Thu Feb 20 13:44:26 UTC 2014,9.95,35.4762,0.48,1.3,4,,
Thu Feb 20 13:44:31 UTC 2014,9.95,35.4762,0.48,1.3,4,,
Thu Feb 20 13:44:37 UTC 2014,9.95,23.279,0.48,1.5,4,,
Thu Feb 20 13:44:43 UTC 2014,9.95,23.279,0.48,1.5,4,,
Thu Feb 20 13:44:48 UTC 2014,9.95,19.7571,0.48,1.5,4,,
Thu Feb 20 13:44:53 UTC 2014,9.95,19.7571,0.48,1.5,4,,
Thu Feb 20 13:44:59 UTC 2014,9.95,19.6348,0.48,1.5667,4,,
Thu Feb 20 13:45:04 UTC 2014,9.956,30.9168,0.48,1.8484,4,,
Thu Feb 20 13:45:09 UTC 2014,9.956,30.9168,0.48,1.8484,4,,
Thu Feb 20 13:45:15 UTC 2014,9.956,30.9168,0.48,1.8484,4,,
Thu Feb 20 13:45:20 UTC 2014,9.956,31.6523,0.48,1.9817,4,,
Thu Feb 20 13:45:26 UTC 2014,9.956,26.8395,0.48,2.028,4,,
Thu Feb 20 13:45:31 UTC 2014,9.956,26.8395,0.48,2.028,4,,
Thu Feb 20 13:45:36 UTC 2014,9.956,26.3082,0.48,1.9462,4,,
Thu Feb 20 13:45:42 UTC 2014,9.956,26.3082,0.48,1.9462,4,,
Thu Feb 20 13:45:47 UTC 2014,9.956,26.4727,0.48,1.9462,4,,
Thu Feb 20 13:45:53 UTC 2014,9.956,24.7947,0.48,1.9462,4,,
Thu Feb 20 13:45:58 UTC 2014,9.956,35.5299,0.48,1.9667,4,,
Thu Feb 20 13:46:04 UTC 2014,9.956,35.5299,0.48,1.9667,4,,
Thu Feb 20 13:46:09 UTC 2014,9.9621,34.628,0.48,1.9667,4,,
Thu Feb 20 13:46:15 UTC 2014,9.9621,34.628,0.48,1.9667,4,,
Thu Feb 20 13:46:21 UTC 2014,9.9621,32.8533,0.48,2.2,4,,
Thu Feb 20 13:46:26 UTC 2014,9.9621,29.8246,0.48,2.1151,4,,
Thu Feb 20 13:46:31 UTC 2014,9.9621,29.8246,0.48,2.1151,4,,
Thu Feb 20 13:46:36 UTC 2014,9.9621,32.9709,0.48,1.8817,4,,
Thu Feb 20 13:46:42 UTC 2014,9.9621,32.9709,0.48,1.8817,4,,
Thu Feb 20 13:46:47 UTC 2014,9.9621,31.7297,0.48,1.8817,4,,
Thu Feb 20 13:46:53 UTC 2014,9.9621,31.08,0.48,1.8817,4,,
Thu Feb 20 13:46:58 UTC 2014,9.9621,31.08,0.48,1.8817,4,,
Thu Feb 20 13:47:03 UTC 2014,9.9621,28.9077,0.48,2,4,,
Thu Feb 20 13:47:09 UTC 2014,9.9621,28.9077,0.48,2,4,,
Thu Feb 20 13:47:14 UTC 2014,9.9621,27.3113,0.48,1.9,4,,
Thu Feb 20 13:47:19 UTC 2014,9.9621,27.3113,0.48,1.9,4,,
Thu Feb 20 13:47:25 UTC 2014,9.9621,32.2567,0.48,1.9,4,,
Thu Feb 20 13:47:30 UTC 2014,9.9621,32.7482,0.48,1.9,4,,
Thu Feb 20 13:47:36 UTC 2014,9.956,30.8128,0.48,1.7667,4,,
Thu Feb 20 13:47:41 UTC 2014,9.956,30.8128,0.48,1.7667,4,,
Thu Feb 20 13:47:46 UTC 2014,9.956,29.925,0.48,1.7667,4,,
Thu Feb 20 13:47:52 UTC 2014,9.956,29.925,0.48,1.7667,4,,
Thu Feb 20 13:47:57 UTC 2014,9.956,29.925,0.48,1.7667,4,,
Thu Feb 20 13:48:03 UTC 2014,9.956,32.0579,0.48,1.8,4,,
Thu Feb 20 13:48:09 UTC 2014,9.956,32.0579,0.48,1.7333,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:48:20 UTC 2014,9.9681,30.3553,0.48,1.7333,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:48:30 UTC 2014,9.9681,32.371,0.48,1.957,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:48:40 UTC 2014,9.9621,31.1653,0.48,1.957,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:48:51 UTC 2014,9.9621,31.4488,0.48,1.957,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 13:49:02 UTC 2014,9.9621,33.4095,0.48,1.957,4,,
Thu Feb 20 13:49:10 UTC 2014,9.9621,33.4095,0.48,1.957,4,,
Thu Feb 20 13:49:15 UTC 2014,9.9681,33.6654,0.48,1.8333,4,,
Thu Feb 20 13:49:21 UTC 2014,9.9681,33.6858,0.48,1.8333,4,,
Thu Feb 20 13:49:27 UTC 2014,9.9681,31.7653,0.48,1.8333,4,,
Thu Feb 20 13:49:32 UTC 2014,9.9681,31.7653,0.48,1.8333,4,,
Thu Feb 20 13:49:38 UTC 2014,9.9681,30.9606,0.48,1.7292,4,,
