Time ,cpuUsage ,cost ,currentThreadsBusy ,memUsed ,requestThroughput ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 15:17:51 UTC 2014,54.3719,0.12,57,70.1863,0.871,1,,
Fri Feb 21 15:17:57 UTC 2014,54.3719,0.12,57,70.1863,0.871,1,,
Fri Feb 21 15:18:07 UTC 2014,54.3719,0.12,57,70.1863,0.871,1,,
Fri Feb 21 15:18:14 UTC 2014,54.3719,0.12,57,70.1863,0.871,1,,
Fri Feb 21 15:18:23 UTC 2014,54.3719,0.12,57,70.1863,0.871,1,,
Fri Feb 21 15:18:31 UTC 2014,54.3719,0.12,57,70.1863,0.871,1,,
Fri Feb 21 15:18:40 UTC 2014,54.3719,0.12,57,70.1863,0.871,1,,
Fri Feb 21 15:18:46 UTC 2014,54.3719,0.12,57,70.1863,0.871,1,,
Fri Feb 21 15:18:54 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:19:02 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:19:08 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:19:16 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:19:22 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:19:28 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:19:35 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:19:41 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:19:47 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:19:54 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:20:03 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:20:11 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:20:20 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:20:27 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:20:32 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:20:39 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:20:45 UTC 2014,63.7652,0.12,63,76.2161,0.8333,1,,
Fri Feb 21 15:20:53 UTC 2014,87.6862,0.12,56,69.8672,0.6452,1,,
Fri Feb 21 15:20:59 UTC 2014,87.6862,0.12,56,69.8672,0.6452,1,,
Fri Feb 21 15:21:08 UTC 2014,87.6862,0.12,56,69.8672,0.6452,1,,
Fri Feb 21 15:21:16 UTC 2014,87.6862,0.12,56,69.8672,0.6452,1,,
Fri Feb 21 15:21:23 UTC 2014,87.6862,0.12,56,69.8672,0.6452,1,,
Fri Feb 21 15:21:28 UTC 2014,87.6862,0.12,56,69.8672,0.6452,1,,
Fri Feb 21 15:21:38 UTC 2014,87.6862,0.12,56,69.8672,0.6452,1,,
Fri Feb 21 15:21:44 UTC 2014,87.6862,0.12,56,69.8672,0.6452,1,,
Fri Feb 21 15:21:51 UTC 2014,87.6862,0.12,56,69.8672,0.6452,1,,
Fri Feb 21 15:21:57 UTC 2014,87.6862,0.12,56,69.8672,0.6452,1,,
Fri Feb 21 15:22:05 UTC 2014,87.6862,0.12,56,69.8672,0.6452,1,,
Fri Feb 21 15:22:11 UTC 2014,87.6862,0.12,56,69.8672,0.6452,1,,
Fri Feb 21 15:22:17 UTC 2014,87.6862,0.12,56,69.8672,0.6452,1,,
Fri Feb 21 15:22:27 UTC 2014,87.6862,0.12,56,69.8672,0.6452,1,,
Fri Feb 21 15:22:35 UTC 2014,87.6862,0.12,56,69.8672,0.6452,1,,
Fri Feb 21 15:22:41 UTC 2014,80.0598,0.12,49,56.329,0.8667,1,,
Fri Feb 21 15:22:47 UTC 2014,80.0598,0.12,49,56.329,0.8667,1,,
Fri Feb 21 15:22:53 UTC 2014,80.0598,0.12,49,56.329,0.8667,1,,
Fri Feb 21 15:22:58 UTC 2014,80.0598,0.12,49,56.329,0.8667,1,,
Fri Feb 21 15:23:04 UTC 2014,80.0598,0.12,49,56.329,0.8667,1,,
Fri Feb 21 15:23:10 UTC 2014,80.0598,0.12,49,56.329,0.8667,1,,
Fri Feb 21 15:23:16 UTC 2014,80.0598,0.12,49,56.329,0.8667,1,,
Fri Feb 21 15:23:23 UTC 2014,80.0598,0.12,49,56.329,0.8667,1,,
Fri Feb 21 15:23:29 UTC 2014,80.0598,0.12,49,56.329,0.8667,1,,
Fri Feb 21 15:23:37 UTC 2014,80.0598,0.12,49,56.329,0.8667,1,,
Fri Feb 21 15:23:44 UTC 2014,80.0598,0.12,49,56.329,0.8667,1,,
Fri Feb 21 15:23:50 UTC 2014,80.0598,0.12,49,56.329,0.8667,1,,
Fri Feb 21 15:23:58 UTC 2014,39.0722,0.12,31,47.635,0.6667,1,,
Fri Feb 21 15:24:06 UTC 2014,39.0722,0.12,31,47.635,0.6667,1,,
Fri Feb 21 15:24:13 UTC 2014,39.0722,0.12,31,47.635,0.6667,1,,
Fri Feb 21 15:24:21 UTC 2014,39.0722,0.12,31,47.635,0.6667,1,,
Fri Feb 21 15:24:30 UTC 2014,39.0722,0.12,31,47.635,0.6667,1,,
Fri Feb 21 15:24:36 UTC 2014,39.0722,0.12,31,47.635,0.6667,1,,
Fri Feb 21 15:24:44 UTC 2014,39.0722,0.12,31,47.635,0.6667,1,,
Fri Feb 21 15:24:52 UTC 2014,39.0722,0.12,31,47.635,0.6667,1,,
Fri Feb 21 15:24:58 UTC 2014,39.0722,0.12,31,47.635,0.6667,1,,
Fri Feb 21 15:25:06 UTC 2014,39.0722,0.12,31,47.635,0.6667,1,,
Fri Feb 21 15:25:12 UTC 2014,39.0722,0.12,31,47.635,0.6667,1,,
Fri Feb 21 15:25:18 UTC 2014,39.0722,0.12,31,47.635,0.6667,1,,
Fri Feb 21 15:25:25 UTC 2014,39.0722,0.12,31,47.635,0.6667,1,AppServer_scaleOut,AppServer
Fri Feb 21 15:25:36 UTC 2014,39.0722,0.12,31,47.635,0.6667,1,AppServer_scaleOut,AppServer
Fri Feb 21 15:25:49 UTC 2014,16.0991,0.12,8,24.3035,0.8667,1,AppServer_scaleOut,AppServer
Fri Feb 21 15:26:02 UTC 2014,16.0991,0.12,8,24.3035,0.8667,1,AppServer_scaleOut,AppServer
Fri Feb 21 15:26:14 UTC 2014,16.0991,0.12,8,24.3035,0.8667,1,,
Fri Feb 21 15:26:26 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:26:34 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:26:43 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:26:51 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:26:57 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:27:03 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:27:12 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:27:20 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:27:26 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:27:34 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:27:42 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:27:48 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:27:59 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:28:05 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:28:12 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:28:22 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:28:31 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:28:40 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:28:48 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:28:54 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:29:01 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:29:10 UTC 2014,17.0732,0.24,7,21.8839,0.6333,2,,
Fri Feb 21 15:29:18 UTC 2014,8.9235,0.24,8,21.6797,1.1667,2,,
Fri Feb 21 15:29:24 UTC 2014,8.9235,0.24,8,21.6797,1.1667,2,AppServer_scaleIn,AppServer
Fri Feb 21 15:29:39 UTC 2014,8.9235,0.24,8,21.6797,1.1667,2,AppServer_scaleIn,AppServer
Fri Feb 21 15:29:51 UTC 2014,8.9235,0.24,8,21.6797,1.1667,2,AppServer_scaleIn,AppServer
Fri Feb 21 15:30:04 UTC 2014,8.9235,0.24,8,21.6797,1.1667,2,AppServer_scaleIn,AppServer
Fri Feb 21 15:30:18 UTC 2014,8.9235,0.24,8,21.6797,1.1667,2,AppServer_scaleIn,AppServer
Fri Feb 21 15:30:30 UTC 2014,8.9235,0.24,8,21.6797,1.1667,2,AppServer_scaleIn,AppServer
Fri Feb 21 15:30:43 UTC 2014,8.7722,0.24,11,24.0294,1.2667,2,AppServer_scaleIn,AppServer
Fri Feb 21 15:30:55 UTC 2014,8.7722,0.24,11,24.0294,1.2667,2,AppServer_scaleIn,AppServer
Fri Feb 21 15:31:09 UTC 2014,8.7722,0.24,11,24.0294,1.2667,2,AppServer_scaleIn,AppServer
Fri Feb 21 15:31:21 UTC 2014,8.7722,0.24,11,24.0294,1.2667,2,AppServer_scaleIn,AppServer
Fri Feb 21 15:31:32 UTC 2014,8.7722,0.24,11,24.0294,0.6,2,AppServer_scaleIn,AppServer
Fri Feb 21 15:31:44 UTC 2014,3.2869,0.24,13,25.5353,0.6,2,AppServer_scaleIn,AppServer
Fri Feb 21 15:31:56 UTC 2014,3.2869,0.24,13,25.5353,0.6,2,AppServer_scaleIn,AppServer
Fri Feb 21 15:32:08 UTC 2014,3.2869,0.24,13,25.5353,0.6,2,,
Fri Feb 21 15:32:15 UTC 2014,3.2869,0.24,13,25.5353,0.6,2,,
Fri Feb 21 15:32:22 UTC 2014,3.2869,0.24,13,25.5353,0.6,2,,
Fri Feb 21 15:32:27 UTC 2014,3.2869,0.24,13,25.5353,0.6,2,,
Fri Feb 21 15:32:37 UTC 2014,3.2869,0.24,13,25.5353,0.6,2,,
Fri Feb 21 15:32:44 UTC 2014,3.2869,0.24,13,25.5353,0.6,2,,
Fri Feb 21 15:32:50 UTC 2014,3.2869,0.24,13,25.5353,0.6,2,,
Fri Feb 21 15:32:57 UTC 2014,3.2869,0.24,13,25.5353,0.6,2,,
Fri Feb 21 15:33:05 UTC 2014,3.2869,0.24,13,25.5353,0.6,2,,
Fri Feb 21 15:33:14 UTC 2014,3.2869,0.24,13,25.5353,0.6,2,,
Fri Feb 21 15:33:23 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:33:30 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:33:36 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:33:44 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:33:53 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:34:03 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:34:09 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:34:17 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:34:23 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:34:30 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:34:38 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:34:44 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:34:52 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:34:58 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:35:04 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:35:12 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:35:18 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:35:25 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:35:31 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:35:40 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:35:46 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:35:52 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:35:59 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:36:05 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:36:13 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:36:21 UTC 2014,4.7141,0.12,15,29.0749,0.5667,1,,
Fri Feb 21 15:36:29 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:36:35 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:36:41 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:36:47 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:36:54 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:37:00 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:37:07 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:37:14 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:37:22 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:37:28 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:37:34 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:37:41 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:37:49 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:37:55 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:38:01 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:38:07 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:38:14 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:38:25 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:38:31 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:38:37 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:38:44 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:38:52 UTC 2014,3.1,0.12,17,29.3481,0.6333,1,,
Fri Feb 21 15:38:59 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:39:06 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:39:15 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:39:20 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:39:27 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:39:35 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:39:43 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:39:50 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:39:56 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:40:02 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:40:08 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:40:14 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:40:21 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:40:27 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:40:33 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:40:39 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:40:45 UTC 2014,4.6859,0.12,15,28.0342,0.6,1,,
Fri Feb 21 15:40:51 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:40:57 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:41:03 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:41:11 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:41:17 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:41:22 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:41:28 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:41:34 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:41:41 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:41:47 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:41:53 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:42:00 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:42:05 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:42:12 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:42:18 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:42:24 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:42:31 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:42:36 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:42:42 UTC 2014,1.7085,0.12,14,26.5166,0.6333,1,,
Fri Feb 21 15:42:47 UTC 2014,7.3589,0.12,21,33.0963,0.6333,1,,
Fri Feb 21 15:42:53 UTC 2014,7.3589,0.12,21,33.0963,0.6333,1,,
Fri Feb 21 15:43:00 UTC 2014,7.3589,0.12,21,33.0963,0.6333,1,,
Fri Feb 21 15:43:06 UTC 2014,7.3589,0.12,21,33.0963,0.6333,1,,
Fri Feb 21 15:43:11 UTC 2014,7.3589,0.12,21,33.0963,0.6333,1,,
Fri Feb 21 15:43:17 UTC 2014,7.3589,0.12,21,33.0963,0.6333,1,,
Fri Feb 21 15:43:24 UTC 2014,7.3589,0.12,21,33.0963,0.6333,1,,
Fri Feb 21 15:43:29 UTC 2014,7.3589,0.12,21,33.0963,0.6333,1,,
Fri Feb 21 15:43:35 UTC 2014,7.3589,0.12,21,33.0963,0.6333,1,,
Fri Feb 21 15:43:43 UTC 2014,7.3589,0.12,21,33.0963,0.6333,1,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:43:55 UTC 2014,5.2472,0.12,22,34.3962,0.6333,1,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:44:08 UTC 2014,5.2472,0.12,22,34.3962,0.6333,1,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:44:20 UTC 2014,2.719,0.12,22,33.9427,0.6333,1,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:44:31 UTC 2014,2.719,0.12,22,33.9427,0.6333,1,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:44:45 UTC 2014,2.719,0.12,22,33.9427,0.6333,1,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:44:57 UTC 2014,18.1723,0.12,21,37.1236,0.6333,1,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:45:09 UTC 2014,18.1723,0.12,21,37.1236,0.6333,1,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:45:21 UTC 2014,18.1723,0.12,21,37.1236,0.6333,1,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:45:33 UTC 2014,7.3779,0.12,29,40.5076,0.7,1,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:45:45 UTC 2014,7.3779,0.12,29,40.5076,0.7,1,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:45:58 UTC 2014,7.9681,0.12,27,38.771,0.8333,1,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:46:10 UTC 2014,7.9681,0.12,27,38.771,0.8333,1,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:46:22 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 15:46:36 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,,
Fri Feb 21 15:46:44 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,,
Fri Feb 21 15:46:51 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,,
Fri Feb 21 15:46:57 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,,
Fri Feb 21 15:47:04 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,,
Fri Feb 21 15:47:10 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,,
Fri Feb 21 15:47:16 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,,
Fri Feb 21 15:47:23 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,,
Fri Feb 21 15:47:29 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,,
Fri Feb 21 15:47:35 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,,
Fri Feb 21 15:47:41 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,,
Fri Feb 21 15:47:47 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,,
Fri Feb 21 15:47:54 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,,
Fri Feb 21 15:48:00 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,,
Fri Feb 21 15:48:06 UTC 2014,7.7228,0.12,27,37.7705,0.8333,1,,
Fri Feb 21 15:48:14 UTC 2014,9.6677,0.12,28,39.6827,0.6667,1,,
Fri Feb 21 15:48:20 UTC 2014,9.6677,0.12,28,39.6827,0.6667,1,,
Fri Feb 21 15:48:26 UTC 2014,9.6677,0.12,28,39.6827,0.6667,1,,
Fri Feb 21 15:48:32 UTC 2014,9.6677,0.12,28,39.6827,0.6667,1,,
Fri Feb 21 15:48:39 UTC 2014,9.6677,0.12,28,39.6827,0.6667,1,,
Fri Feb 21 15:48:46 UTC 2014,9.6677,0.12,28,39.6827,0.6667,1,,
Fri Feb 21 15:48:52 UTC 2014,9.6677,0.12,28,39.6827,0.6667,1,,
Fri Feb 21 15:49:04 UTC 2014,9.6677,0.12,28,39.6827,0.6667,1,,
Fri Feb 21 15:49:11 UTC 2014,9.6677,0.12,28,39.6827,0.6667,1,,
Fri Feb 21 15:49:17 UTC 2014,9.6677,0.12,28,39.6827,0.6667,1,,
Fri Feb 21 15:49:23 UTC 2014,5.7229,0.12,27,40.9436,0.6333,1,,
Fri Feb 21 15:49:29 UTC 2014,5.7229,0.12,27,40.9436,0.6333,1,,
Fri Feb 21 15:49:36 UTC 2014,5.7229,0.12,27,40.9436,0.6333,1,,
Fri Feb 21 15:49:43 UTC 2014,5.7229,0.12,27,40.9436,0.6333,1,,
Fri Feb 21 15:49:51 UTC 2014,5.7229,0.12,27,40.9436,0.6333,1,,
Fri Feb 21 15:49:56 UTC 2014,5.7229,0.12,27,40.9436,0.6333,1,,
Fri Feb 21 15:50:02 UTC 2014,5.7229,0.12,27,40.9436,0.6333,1,,
Fri Feb 21 15:50:08 UTC 2014,5.7229,0.12,27,40.9436,0.6333,1,,
Fri Feb 21 15:50:15 UTC 2014,5.7229,0.12,27,40.9436,0.6333,1,,
Fri Feb 21 15:50:21 UTC 2014,5.7229,0.12,27,40.9436,0.6333,1,,
Fri Feb 21 15:50:29 UTC 2014,5.7229,0.12,27,40.9436,0.6333,1,,
Fri Feb 21 15:50:34 UTC 2014,5.7229,0.12,27,40.9436,0.6333,1,,
Fri Feb 21 15:50:41 UTC 2014,5.7229,0.12,27,40.9436,0.6333,1,,
Fri Feb 21 15:50:47 UTC 2014,13.3201,0.12,30,44.5686,0.6667,1,,
Fri Feb 21 15:50:53 UTC 2014,13.3201,0.12,30,44.5686,0.6667,1,,
Fri Feb 21 15:50:59 UTC 2014,13.3201,0.12,30,44.5686,0.6667,1,,
Fri Feb 21 15:51:06 UTC 2014,13.3201,0.12,30,44.5686,0.6667,1,,
Fri Feb 21 15:51:13 UTC 2014,13.3201,0.12,30,44.5686,0.6667,1,,
