Time ,memUsage ,cpuUsage ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 14:07:50 UTC 2014,10.2426,0.1001,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:07:58 UTC 2014,10.2426,0.1001,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:08:06 UTC 2014,10.2426,0.1001,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:08:14 UTC 2014,10.2426,0.1001,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:08:20 UTC 2014,10.2426,0.1001,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:08:27 UTC 2014,10.2426,0.1001,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:08:33 UTC 2014,10.2426,0.1001,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:08:43 UTC 2014,10.2426,0.2002,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:08:48 UTC 2014,10.2426,0.2002,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:08:55 UTC 2014,10.2426,0.2002,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:09:02 UTC 2014,10.2426,0.2002,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:09:10 UTC 2014,10.2426,0.2002,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:09:18 UTC 2014,10.2426,0.2002,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:09:29 UTC 2014,10.2426,0.0,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:09:40 UTC 2014,10.2426,0.0,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:09:50 UTC 2014,10.2426,0.0,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:10:00 UTC 2014,10.2426,0.0,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:10:10 UTC 2014,10.2426,0.3,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:10:20 UTC 2014,10.2426,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:10:26 UTC 2014,10.2426,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:10:32 UTC 2014,10.2426,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:10:38 UTC 2014,10.2426,0.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:10:45 UTC 2014,10.2487,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:10:51 UTC 2014,10.2487,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:10:59 UTC 2014,10.2487,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:11:05 UTC 2014,10.2487,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:11:12 UTC 2014,10.2487,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:11:18 UTC 2014,10.2487,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:11:24 UTC 2014,10.2487,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:11:33 UTC 2014,10.2487,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:11:40 UTC 2014,10.2487,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:11:48 UTC 2014,10.2487,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:11:54 UTC 2014,10.2487,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:12:02 UTC 2014,10.2487,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:12:08 UTC 2014,10.2487,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:12:16 UTC 2014,10.2487,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:12:25 UTC 2014,10.2483,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:12:33 UTC 2014,10.2483,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:12:41 UTC 2014,10.2483,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:12:47 UTC 2014,10.2483,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:12:53 UTC 2014,10.2483,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:13:01 UTC 2014,10.2483,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:13:08 UTC 2014,10.2543,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:13:14 UTC 2014,10.2543,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:13:21 UTC 2014,10.2543,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:13:28 UTC 2014,10.2543,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:13:34 UTC 2014,10.2543,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:13:43 UTC 2014,10.2543,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:13:48 UTC 2014,10.2543,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:13:54 UTC 2014,10.2543,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:14:01 UTC 2014,10.2543,0.1001,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:14:07 UTC 2014,10.1274,0.2002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:14:13 UTC 2014,10.1274,0.2002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:14:22 UTC 2014,10.1274,0.2002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:14:31 UTC 2014,10.1274,0.2002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:14:39 UTC 2014,10.1274,0.2002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:14:45 UTC 2014,10.1274,0.2002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:14:54 UTC 2014,10.1274,0.2002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:15:03 UTC 2014,10.1274,0.2002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:15:09 UTC 2014,10.1274,0.2002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:15:17 UTC 2014,10.1274,0.2002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:15:23 UTC 2014,10.1274,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:15:29 UTC 2014,10.1274,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:15:35 UTC 2014,10.1274,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:15:41 UTC 2014,10.1274,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:15:49 UTC 2014,10.1274,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:15:55 UTC 2014,10.1274,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:16:03 UTC 2014,10.1274,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:16:09 UTC 2014,10.1274,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:16:15 UTC 2014,10.1274,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:16:23 UTC 2014,10.1274,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:16:31 UTC 2014,10.1274,0.1002,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 14:16:44 UTC 2014,10.1213,0.2997,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 14:16:55 UTC 2014,10.1213,0.2997,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 14:17:05 UTC 2014,10.1213,0.2997,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 14:17:16 UTC 2014,10.1274,0.1001,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 14:17:25 UTC 2014,10.1274,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:17:35 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:17:43 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:17:51 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:17:56 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:18:03 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:18:09 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:18:15 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:18:22 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:18:28 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:18:35 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:18:42 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:18:48 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:18:54 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:19:01 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:19:07 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:19:14 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:19:19 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:19:25 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:19:31 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:19:37 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:19:44 UTC 2014,10.1213,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:19:50 UTC 2014,10.1095,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:19:56 UTC 2014,10.1095,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:20:02 UTC 2014,10.1095,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:20:08 UTC 2014,10.1095,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:20:15 UTC 2014,10.1095,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:20:22 UTC 2014,10.1095,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:20:30 UTC 2014,10.1095,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:20:36 UTC 2014,10.1095,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:20:43 UTC 2014,10.1095,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:20:49 UTC 2014,10.1095,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:20:54 UTC 2014,10.1095,0.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 14:21:02 UTC 2014,10.1095,0.1,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:21:14 UTC 2014,10.1155,0.2002,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:21:24 UTC 2014,10.1155,0.2002,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:21:35 UTC 2014,10.1155,0.2002,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:21:46 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:21:55 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:22:05 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:22:15 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:22:23 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:22:29 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:22:35 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:22:42 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:22:48 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:22:54 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:01 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:07 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:13 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:19 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:25 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:31 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:38 UTC 2014,10.1215,0.1002,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:44 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:52 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:58 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:04 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:12 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:18 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:25 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:31 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:37 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:43 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:49 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:55 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:02 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:08 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:14 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:22 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:28 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:35 UTC 2014,10.1336,0.0,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:41 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:47 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:53 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:59 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:05 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:11 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:17 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:25 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:32 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:39 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:45 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:51 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:57 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:04 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:09 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:15 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:21 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:28 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:34 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:42 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:48 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:54 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:00 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:07 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:12 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:19 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:25 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:32 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:38 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:45 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:51 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:58 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:29:04 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:29:13 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:29:20 UTC 2014,10.1397,0.1,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:29:30 UTC 2014,10.1397,0.2997,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:29:40 UTC 2014,10.1397,0.2997,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:29:52 UTC 2014,10.1457,0.1002,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:30:01 UTC 2014,10.1457,0.1002,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:30:11 UTC 2014,10.1457,0.1002,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:30:22 UTC 2014,10.1397,0.0,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:30:33 UTC 2014,10.1397,0.0,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:30:44 UTC 2014,10.1457,0.1002,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:30:55 UTC 2014,10.1457,0.1002,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:31:05 UTC 2014,10.1457,0.1002,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:31:16 UTC 2014,10.1397,0.3003,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:31:26 UTC 2014,10.1397,0.3003,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:31:36 UTC 2014,10.1397,0.0,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:31:47 UTC 2014,10.1397,0.0,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:31:57 UTC 2014,10.1397,0.0,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:32:07 UTC 2014,10.1397,0.1003,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:32:16 UTC 2014,10.1397,0.1003,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:32:27 UTC 2014,10.1397,0.2002,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:32:37 UTC 2014,10.1397,0.2002,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:32:47 UTC 2014,10.1397,0.2002,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:32:59 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:33:09 UTC 2014,10.1397,0.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
