Time ,cpuUsage ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 13:54:04 UTC 2014,81.3814,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:54:12 UTC 2014,76.5296,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:54:21 UTC 2014,76.5296,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:54:29 UTC 2014,83.4853,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:54:37 UTC 2014,83.5657,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:54:47 UTC 2014,86.0302,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:54:55 UTC 2014,86.0302,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:04 UTC 2014,80.3589,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:12 UTC 2014,76.1715,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:21 UTC 2014,82.1682,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:29 UTC 2014,82.1682,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:37 UTC 2014,85.0957,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:46 UTC 2014,88.6228,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:54 UTC 2014,88.6228,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:02 UTC 2014,82.5605,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:11 UTC 2014,82.5605,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:19 UTC 2014,85.4839,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:28 UTC 2014,85.4839,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:36 UTC 2014,87.6877,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:44 UTC 2014,85.3175,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:53 UTC 2014,85.3175,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:01 UTC 2014,85.3175,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:10 UTC 2014,86.6801,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:18 UTC 2014,86.9,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:26 UTC 2014,86.9,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:35 UTC 2014,86.7944,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:43 UTC 2014,92.8072,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:51 UTC 2014,92.8072,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:58:00 UTC 2014,92.8072,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:58:08 UTC 2014,86.5731,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:58:17 UTC 2014,82.6479,0.12,1,,
Thu Feb 20 13:58:24 UTC 2014,64.4645,0.12,1,,
Thu Feb 20 13:58:29 UTC 2014,64.4645,0.12,1,,
Thu Feb 20 13:58:35 UTC 2014,91.009,0.12,1,,
Thu Feb 20 13:58:41 UTC 2014,91.009,0.12,1,,
Thu Feb 20 13:58:46 UTC 2014,89.243,0.12,1,,
Thu Feb 20 13:58:52 UTC 2014,89.243,0.12,1,,
Thu Feb 20 13:58:57 UTC 2014,89.243,0.12,1,,
Thu Feb 20 13:59:02 UTC 2014,82.1713,0.12,1,,
Thu Feb 20 13:59:08 UTC 2014,87.2599,0.12,1,,
Thu Feb 20 13:59:13 UTC 2014,87.2599,0.12,1,,
Thu Feb 20 13:59:18 UTC 2014,87.2599,0.12,1,,
Thu Feb 20 13:59:24 UTC 2014,87.2599,0.12,1,,
Thu Feb 20 13:59:29 UTC 2014,88.0522,0.12,1,,
Thu Feb 20 13:59:35 UTC 2014,88.0522,0.12,1,,
Thu Feb 20 13:59:40 UTC 2014,86.4458,0.12,1,,
Thu Feb 20 13:59:46 UTC 2014,86.4458,0.12,1,,
Thu Feb 20 13:59:51 UTC 2014,89.4895,0.12,1,,
Thu Feb 20 13:59:57 UTC 2014,87.2856,0.12,1,,
Thu Feb 20 14:00:03 UTC 2014,87.2856,0.12,1,,
Thu Feb 20 14:00:09 UTC 2014,87.2856,0.12,1,,
Thu Feb 20 14:00:14 UTC 2014,87.2856,0.12,1,,
Thu Feb 20 14:00:20 UTC 2014,85.5865,0.12,1,,
Thu Feb 20 14:00:25 UTC 2014,85.5865,0.12,1,,
Thu Feb 20 14:00:31 UTC 2014,85.5865,0.12,1,,
Thu Feb 20 14:00:36 UTC 2014,85.5865,0.12,1,,
Thu Feb 20 14:00:42 UTC 2014,83.1663,0.12,1,,
Thu Feb 20 14:00:47 UTC 2014,83.1663,0.12,1,,
Thu Feb 20 14:00:52 UTC 2014,83.1663,0.12,1,,
Thu Feb 20 14:00:58 UTC 2014,81.6901,0.12,1,,
Thu Feb 20 14:01:03 UTC 2014,81.6901,0.12,1,,
Thu Feb 20 14:01:08 UTC 2014,81.6901,0.12,1,,
Thu Feb 20 14:01:14 UTC 2014,85.3293,0.12,1,,
Thu Feb 20 14:01:19 UTC 2014,85.3293,0.12,1,,
Thu Feb 20 14:01:25 UTC 2014,84.1842,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:01:33 UTC 2014,89.4684,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:01:42 UTC 2014,87.9276,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:01:50 UTC 2014,87.9276,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:01:59 UTC 2014,90.0402,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:07 UTC 2014,80.0203,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:15 UTC 2014,80.0203,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:24 UTC 2014,87.7878,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:32 UTC 2014,87.7878,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:40 UTC 2014,81.2689,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:49 UTC 2014,79.9197,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:57 UTC 2014,79.9197,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:06 UTC 2014,86.1,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:15 UTC 2014,87.5883,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:23 UTC 2014,85.8717,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:31 UTC 2014,85.8717,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:40 UTC 2014,88.9,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:49 UTC 2014,88.3768,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:57 UTC 2014,86.2863,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:06 UTC 2014,86.2863,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:14 UTC 2014,92.1844,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:23 UTC 2014,89.2786,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:31 UTC 2014,89.2786,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:40 UTC 2014,87.8758,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:48 UTC 2014,89.4895,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:57 UTC 2014,91.2,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:05 UTC 2014,91.2,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:14 UTC 2014,90.6627,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:22 UTC 2014,90.2,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:30 UTC 2014,91.3741,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:39 UTC 2014,91.3741,0.12,1,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:47 UTC 2014,89.7,0.12,1,,
Thu Feb 20 14:05:56 UTC 2014,89.7,0.12,1,,
Thu Feb 20 14:06:01 UTC 2014,90.3808,0.12,1,,
Thu Feb 20 14:06:07 UTC 2014,90.3808,0.12,1,,
Thu Feb 20 14:06:12 UTC 2014,90,0.12,1,,
Thu Feb 20 14:06:17 UTC 2014,90,0.12,1,,
Thu Feb 20 14:06:23 UTC 2014,85.7143,0.12,1,,
Thu Feb 20 14:06:28 UTC 2014,85.7143,0.12,1,,
Thu Feb 20 14:06:34 UTC 2014,83.0661,0.12,1,,
Thu Feb 20 14:06:39 UTC 2014,85.2,0.12,1,,
Thu Feb 20 14:06:44 UTC 2014,85.2,0.12,1,,
Thu Feb 20 14:06:49 UTC 2014,85.2,0.12,1,,
Thu Feb 20 14:06:55 UTC 2014,85.2,0.12,1,,
Thu Feb 20 14:07:01 UTC 2014,87.9397,0.12,1,,
Thu Feb 20 14:07:06 UTC 2014,84.2158,0.12,1,,
Thu Feb 20 14:07:11 UTC 2014,84.2158,0.12,1,,
Thu Feb 20 14:07:17 UTC 2014,84.2158,0.12,1,,
Thu Feb 20 14:07:22 UTC 2014,81.2935,0.12,1,,
Thu Feb 20 14:07:28 UTC 2014,81.2935,0.12,1,,
Thu Feb 20 14:07:33 UTC 2014,86.5731,0.12,1,,
Thu Feb 20 14:07:38 UTC 2014,86.5731,0.12,1,,
Thu Feb 20 14:07:44 UTC 2014,86.5731,0.12,1,,
Thu Feb 20 14:07:49 UTC 2014,87.2618,0.12,1,,
Thu Feb 20 14:07:55 UTC 2014,87.2618,0.12,1,,
Thu Feb 20 14:08:00 UTC 2014,90,0.12,1,,
Thu Feb 20 14:08:05 UTC 2014,90,0.12,1,,
Thu Feb 20 14:08:11 UTC 2014,87.1615,0.12,1,,
Thu Feb 20 14:08:16 UTC 2014,87.1615,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:24 UTC 2014,84.6693,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:33 UTC 2014,84.6693,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:41 UTC 2014,78.7213,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:49 UTC 2014,81.1434,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:58 UTC 2014,91.4,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:09:06 UTC 2014,91.4,0.12,1,,
Thu Feb 20 14:09:12 UTC 2014,75.5287,0.12,1,,
Thu Feb 20 14:09:17 UTC 2014,75.5287,0.12,1,,
Thu Feb 20 14:09:23 UTC 2014,77.0854,0.12,1,,
Thu Feb 20 14:09:28 UTC 2014,58.4258,0.12,1,,
Thu Feb 20 14:09:34 UTC 2014,58.4258,0.12,1,,
Thu Feb 20 14:09:39 UTC 2014,58.4258,0.12,1,,
Thu Feb 20 14:09:44 UTC 2014,80.3427,0.12,1,,
Thu Feb 20 14:09:50 UTC 2014,80.3427,0.12,1,,
Thu Feb 20 14:09:56 UTC 2014,86.4865,0.12,1,,
Thu Feb 20 14:10:01 UTC 2014,86.4865,0.12,1,,
Thu Feb 20 14:10:06 UTC 2014,84.2528,0.12,1,,
Thu Feb 20 14:10:12 UTC 2014,84.2528,0.12,1,,
Thu Feb 20 14:10:17 UTC 2014,84.2528,0.12,1,,
Thu Feb 20 14:10:23 UTC 2014,84.2528,0.12,1,,
Thu Feb 20 14:10:28 UTC 2014,84.2528,0.12,1,,
Thu Feb 20 14:10:34 UTC 2014,77.3966,0.12,1,,
Thu Feb 20 14:10:39 UTC 2014,77.3966,0.12,1,,
Thu Feb 20 14:10:44 UTC 2014,83.6879,0.12,1,,
Thu Feb 20 14:10:50 UTC 2014,83.6879,0.12,1,,
Thu Feb 20 14:10:55 UTC 2014,83.6879,0.12,1,,
Thu Feb 20 14:11:01 UTC 2014,83.6879,0.12,1,,
Thu Feb 20 14:11:06 UTC 2014,86.0465,0.12,1,,
Thu Feb 20 14:11:12 UTC 2014,86.0465,0.12,1,,
Thu Feb 20 14:11:17 UTC 2014,86.0465,0.12,1,,
Thu Feb 20 14:11:23 UTC 2014,90.2513,0.12,1,,
Thu Feb 20 14:11:28 UTC 2014,90.2513,0.12,1,,
Thu Feb 20 14:11:34 UTC 2014,87.8514,0.12,1,,
Thu Feb 20 14:11:39 UTC 2014,87.8514,0.12,1,,
Thu Feb 20 14:11:45 UTC 2014,90.1606,0.12,1,,
Thu Feb 20 14:11:50 UTC 2014,90.1606,0.12,1,,
Thu Feb 20 14:11:56 UTC 2014,90.1606,0.12,1,,
Thu Feb 20 14:12:01 UTC 2014,90.1606,0.12,1,,
Thu Feb 20 14:12:07 UTC 2014,89.7206,0.12,1,,
Thu Feb 20 14:12:12 UTC 2014,89.7206,0.12,1,,
Thu Feb 20 14:12:18 UTC 2014,89.7206,0.12,1,,
Thu Feb 20 14:12:23 UTC 2014,89.7206,0.12,1,,
Thu Feb 20 14:12:28 UTC 2014,82.7309,0.12,1,,
Thu Feb 20 14:12:34 UTC 2014,82.7309,0.12,1,,
Thu Feb 20 14:12:39 UTC 2014,62.5892,0.12,1,,
Thu Feb 20 14:12:45 UTC 2014,62.5892,0.12,1,,
Thu Feb 20 14:12:50 UTC 2014,37.641,0.12,1,,
Thu Feb 20 14:12:56 UTC 2014,37.641,0.12,1,,
Thu Feb 20 14:13:01 UTC 2014,52.3571,0.12,1,,
Thu Feb 20 14:13:06 UTC 2014,52.3571,0.12,1,,
Thu Feb 20 14:13:12 UTC 2014,60.2837,0.12,1,,
Thu Feb 20 14:13:17 UTC 2014,60.2837,0.12,1,,
Thu Feb 20 14:13:23 UTC 2014,54.2914,0.12,1,,
Thu Feb 20 14:13:28 UTC 2014,54.2914,0.12,1,,
Thu Feb 20 14:13:34 UTC 2014,73.2535,0.12,1,,
Thu Feb 20 14:13:39 UTC 2014,73.2535,0.12,1,,
Thu Feb 20 14:13:45 UTC 2014,73.2535,0.12,1,,
Thu Feb 20 14:13:50 UTC 2014,73.2535,0.12,1,,
Thu Feb 20 14:13:56 UTC 2014,73.8262,0.12,1,,
Thu Feb 20 14:14:01 UTC 2014,73.8262,0.12,1,,
Thu Feb 20 14:14:07 UTC 2014,72.1493,0.12,1,,
Thu Feb 20 14:14:12 UTC 2014,65.587,0.12,1,,
Thu Feb 20 14:14:18 UTC 2014,65.587,0.12,1,,
Thu Feb 20 14:14:24 UTC 2014,65.587,0.12,1,,
Thu Feb 20 14:14:29 UTC 2014,61.7764,0.12,1,,
Thu Feb 20 14:14:35 UTC 2014,61.7764,0.12,1,,
Thu Feb 20 14:14:41 UTC 2014,73.1463,0.12,1,,
Thu Feb 20 14:14:46 UTC 2014,73.1463,0.12,1,,
Thu Feb 20 14:14:52 UTC 2014,73.1463,0.12,1,,
Thu Feb 20 14:14:57 UTC 2014,73.1463,0.12,1,,
Thu Feb 20 14:15:03 UTC 2014,73.1463,0.12,1,,
Thu Feb 20 14:15:09 UTC 2014,74.0365,0.12,1,,
Thu Feb 20 14:15:14 UTC 2014,74.0365,0.12,1,,
Thu Feb 20 14:15:20 UTC 2014,74.0365,0.12,1,,
Thu Feb 20 14:15:25 UTC 2014,89.4,0.12,1,,
Thu Feb 20 14:15:31 UTC 2014,89.4,0.12,1,,
Thu Feb 20 14:15:36 UTC 2014,89.4,0.12,1,,
Thu Feb 20 14:15:41 UTC 2014,83.0831,0.12,1,AppServer_scaleOut,AppServer
Thu Feb 20 14:15:50 UTC 2014,81.9838,0.12,1,AppServer_scaleOut,AppServer
Thu Feb 20 14:15:59 UTC 2014,81.9838,0.12,1,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:07 UTC 2014,84.1365,0.12,1,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:16 UTC 2014,80.3046,0.12,1,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:25 UTC 2014,77.0771,0.12,1,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:34 UTC 2014,79.1792,0.12,1,,
Thu Feb 20 14:16:42 UTC 2014,79.1792,0.12,1,,
Thu Feb 20 14:16:49 UTC 2014,60.6607,0.12,1,,
Thu Feb 20 14:16:55 UTC 2014,60.6607,0.12,1,,
Thu Feb 20 14:17:00 UTC 2014,60.6607,0.12,1,,
Thu Feb 20 14:17:06 UTC 2014,70.8622,0.12,1,,
Thu Feb 20 14:17:11 UTC 2014,70.8622,0.12,1,,
Thu Feb 20 14:17:17 UTC 2014,81.7724,0.12,1,,
Thu Feb 20 14:17:22 UTC 2014,79.8799,0.12,1,,
Thu Feb 20 14:17:28 UTC 2014,79.8799,0.12,1,,
Thu Feb 20 14:17:33 UTC 2014,79.8799,0.12,1,,
Thu Feb 20 14:17:39 UTC 2014,79.8799,0.12,1,,
Thu Feb 20 14:17:44 UTC 2014,77.7108,0.12,1,,
Thu Feb 20 14:17:50 UTC 2014,77.7108,0.12,1,,
Thu Feb 20 14:17:55 UTC 2014,77.7108,0.12,1,,
Thu Feb 20 14:18:01 UTC 2014,77.7108,0.12,1,,
Thu Feb 20 14:18:06 UTC 2014,77.7108,0.12,1,,
Thu Feb 20 14:18:12 UTC 2014,85.5567,0.12,1,,
Thu Feb 20 14:18:17 UTC 2014,85.5567,0.12,1,,
Thu Feb 20 14:18:23 UTC 2014,81.4257,0.12,1,,
Thu Feb 20 14:18:28 UTC 2014,81.4257,0.12,1,,
Thu Feb 20 14:18:33 UTC 2014,83.4503,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:18:42 UTC 2014,83.4503,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:18:51 UTC 2014,80.5221,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:18:59 UTC 2014,82.3177,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:19:08 UTC 2014,82.3177,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:19:16 UTC 2014,82.5871,0.12,1,,
Thu Feb 20 14:19:22 UTC 2014,82.5871,0.12,1,,
Thu Feb 20 14:19:27 UTC 2014,85.0851,0.12,1,,
Thu Feb 20 14:19:33 UTC 2014,85.0851,0.12,1,,
Thu Feb 20 14:19:38 UTC 2014,85.0851,0.12,1,,
Thu Feb 20 14:19:44 UTC 2014,85.0851,0.12,1,,
Thu Feb 20 14:19:50 UTC 2014,83.3167,0.12,1,,
Thu Feb 20 14:19:55 UTC 2014,83.3167,0.12,1,,
Thu Feb 20 14:20:00 UTC 2014,78.209,0.12,1,,
Thu Feb 20 14:20:06 UTC 2014,78.209,0.12,1,,
Thu Feb 20 14:20:12 UTC 2014,82.3529,0.12,1,,
Thu Feb 20 14:20:17 UTC 2014,82.3529,0.12,1,,
Thu Feb 20 14:20:22 UTC 2014,82.3529,0.12,1,,
Thu Feb 20 14:20:29 UTC 2014,82.3529,0.12,1,,
Thu Feb 20 14:20:34 UTC 2014,82.3529,0.12,1,,
Thu Feb 20 14:20:40 UTC 2014,82.7828,0.12,1,,
Thu Feb 20 14:20:45 UTC 2014,79.3794,0.12,1,,
Thu Feb 20 14:20:51 UTC 2014,79.3794,0.12,1,,
Thu Feb 20 14:20:56 UTC 2014,79.3794,0.12,1,,
Thu Feb 20 14:21:02 UTC 2014,84.1842,0.12,1,,
Thu Feb 20 14:21:08 UTC 2014,84.1842,0.12,1,,
Thu Feb 20 14:21:14 UTC 2014,84.1842,0.12,1,,
Thu Feb 20 14:21:20 UTC 2014,84.8546,0.12,1,,
Thu Feb 20 14:21:25 UTC 2014,84.8546,0.12,1,,
Thu Feb 20 14:21:30 UTC 2014,84.8546,0.12,1,,
Thu Feb 20 14:21:36 UTC 2014,84.8546,0.12,1,,
Thu Feb 20 14:21:42 UTC 2014,84.8546,0.12,1,,
Thu Feb 20 14:21:47 UTC 2014,76.2048,0.12,1,,
Thu Feb 20 14:21:52 UTC 2014,76.2048,0.12,1,,
Thu Feb 20 14:21:58 UTC 2014,76.2048,0.12,1,,
Thu Feb 20 14:22:05 UTC 2014,76.2048,0.12,1,,
Thu Feb 20 14:22:10 UTC 2014,76.2048,0.12,1,,
Thu Feb 20 14:22:16 UTC 2014,86.2725,0.12,1,,
Thu Feb 20 14:22:22 UTC 2014,86.2725,0.12,1,,
Thu Feb 20 14:22:28 UTC 2014,86.2725,0.12,1,,
Thu Feb 20 14:22:34 UTC 2014,86.2725,0.12,1,,
Thu Feb 20 14:22:39 UTC 2014,75.4509,0.12,1,,
Thu Feb 20 14:22:44 UTC 2014,75.4509,0.12,1,,
Thu Feb 20 14:22:50 UTC 2014,75.4509,0.12,1,,
Thu Feb 20 14:22:55 UTC 2014,75.4509,0.12,1,,
Thu Feb 20 14:23:01 UTC 2014,72.8916,0.12,1,,
Thu Feb 20 14:23:06 UTC 2014,72.8916,0.12,1,,
Thu Feb 20 14:23:11 UTC 2014,72.8916,0.12,1,,
Thu Feb 20 14:23:17 UTC 2014,63.6637,0.12,1,,
Thu Feb 20 14:23:22 UTC 2014,80.1611,0.12,1,,
Thu Feb 20 14:23:27 UTC 2014,80.1611,0.12,1,,
Thu Feb 20 14:23:32 UTC 2014,80.1611,0.12,1,,
Thu Feb 20 14:23:38 UTC 2014,80.1611,0.12,1,,
Thu Feb 20 14:23:43 UTC 2014,74.4724,0.12,1,,
Thu Feb 20 14:23:48 UTC 2014,74.4724,0.12,1,,
Thu Feb 20 14:23:54 UTC 2014,83.4331,0.12,1,,
Thu Feb 20 14:24:00 UTC 2014,83.4331,0.12,1,,
Thu Feb 20 14:24:06 UTC 2014,83.4331,0.12,1,,
Thu Feb 20 14:24:11 UTC 2014,83.4331,0.12,1,,
